Nummer;Name;Name mit Ort;Globale ID;GKZ;Ort;Teilort;Landkreis;Tarifzonen;Verkehrsmittel;Linien (EFA);Linien (DIVA);Anzahl Linien;Betriebszweige;X-Koordinate;Y-Koordinate
2371;Daimlerstraße;Oeffingen Daimlerstraße;de:08119:2371;8119020;Fellbach;Oeffingen;WN;20,32;"Nachtbus;Bus";60,N6;30060_,33006_;2;30,33;9,258233837;48,84282073
2372;Rathaus;Oeffingen Rathaus;de:08119:2372;8119020;Fellbach;Oeffingen;WN;20,32;Bus;60;30060_;1;30;9,264382262;48,84360708
2373;Klosterplatz;Oeffingen Klosterplatz;de:08119:2373;8119020;Fellbach;Oeffingen;WN;20,32;"Bus;Nachtbus";60,N6;30060_,33006_;2;30,33;9,263328416;48,84269228
2374;Alemannenstraße;Oeffingen Alemannenstr.;de:08119:2374;8119020;Fellbach;Oeffingen;WN;20,32;"Nachtbus;Bus";60,N6;30060_,33006_;2;30,33;9,262658042;48,83955551
2375;Dorfwiesen;Schmiden Dorfwiesen;de:08119:2375;8119020;Fellbach;Schmiden;WN;20,32;"Nachtbus;Bus";60,N6;30060_,33006_;2;30,33;9,261814426;48,83713851
2376;Bühnerstraße;Schmiden Bühnerstraße;de:08119:2376;8119020;Fellbach;Schmiden;WN;20,32;Bus;58,60,205;30058_,30060_,31205_;3;30,31;9,263172636;48,83378128
2377;Rathaus;Schmiden Rathaus;de:08119:2377;8119020;Fellbach;Schmiden;WN;20,32;"Bus;Nachtbus";58,60,205,N6;30058_,30060_,31205_,33006_;4;30,31,33;9,264740339;48,83402048
2378;Jakob-/Butterstraße;Schmiden Jakob-/Butterstr.;de:08119:2378;8119020;Fellbach;Schmiden;WN;20,32;"Bus;Nachtbus";58,60,205,N6;30058_,30060_,31205_,33006_;4;30,31,33;9,264008333;48,8321068
2379;Friedrichstraße;Schmiden Friedrichstr.;de:08119:2379;8119020;Fellbach;Schmiden;WN;20,32;Bus;58,6;30058_,30060_;2;30;9,260177396;48,83143212
2380;Auf der Gans;Auf der Gans;de:08111:2380;8111000;Stuttgart;Stuttgart;S;20;Bus;58;30058_;1;30;9,242014144;48,8186937
2381;Gemeindezentrum;Oeffingen Gemeindezentrum;de:08119:2381;8119020;Fellbach;Oeffingen;WN;20,32;"Bus;Nachtbus";60,N6;30060_,33006_;2;30,33;9,264893452;48,84237396
2382;Kleiner Ostring;Kleiner Ostring;de:08111:2382;8111000;Stuttgart;Stuttgart;S;20;Bus;58;30058_;1;30;9,245101384;48,82069245
2401;Kräherwald;Kräherwald;de:08111:2401;8111000;Stuttgart;Stuttgart;S;10;"Bus;Nachtbus";40,50,N2;30040_,30050_,33002_;3;30,33;9,14641519;48,78378515
2402;Gaußstraße;Gaußstraße;de:08111:2402;8111000;Stuttgart;Stuttgart;S;10;"Nachtbus;Bus";40,N2;30040_,33002_;2;30,33;9,14780466;48,77967386
2403;Fichtestraße;Fichtestraße;de:08111:2403;8111000;Stuttgart;Stuttgart;S;10;"Bus;Nachtbus";40,N2;30040_,33002_;2;30,33;9,151491209;48,77939928
2404;Honoldweg;Honoldweg;de:08111:2404;8111000;Stuttgart;Stuttgart;S;10;"Bus;Nachtbus";40,N2;30040_,33002_;2;30,33;9,153633232;48,78129382
2405;Wunnensteinstraße;Wunnensteinstraße;de:08111:2405;8111000;Stuttgart;Stuttgart;S;10;"Bus;Nachtbus";40,N5,N7;30040_,33005_,33007_;3;30,33;9,203772823;48,78074822
2406;Tunnel Ostportal;Tunnel Ostportal;de:08111:2406;8111000;Stuttgart;Stuttgart;S;10;"Bus;Nachtbus";40,N5,N7;30040_,33005_,33007_;3;30,33;9,200627217;48,78014228
2407;Leibnizstraße;Leibnizstraße;de:08111:2407;8111000;Stuttgart;Stuttgart;S;10;"Bus;Nachtbus";40,N2;30040_,33002_;2;30,33;9,148168022;48,78291963
2408;Geibelstraße;Geibelstraße;de:08111:2408;8111000;Stuttgart;Stuttgart;S;10;Bus;40,5;30040_,30050_;2;30;9,142149271;48,78141653
2409;Mörikestraße;Mörikestraße;de:08111:2409;8111000;Stuttgart;Stuttgart;S;10;Bus;41,43;30041_,30043_;2;30;9,168910802;48,7682514
2410;Marien-/Silberburgstraße;Marien-/Silberburgstraße;de:08111:2410;8111000;Stuttgart;Stuttgart;S;10;Bus;41,43;30041_,30043_;2;30;9,16928501;48,77030112
2411;Markuskirche;Markuskirche;de:08111:2411;8111000;Stuttgart;Stuttgart;S;10;"Nachtbus;Bus";43,N1;30043_,33001_;2;30,33;9,175128549;48,76462715
2413;Zellerstraße;Zellerstraße;de:08111:2413;8111000;Stuttgart;Stuttgart;S;10;Bus;43;30043_;1;30;9,177814727;48,76261772
2414;Lehenstraße;Lehenstraße;de:08111:2414;8111000;Stuttgart;Stuttgart;S;10;"Nachtbus;Bus;Linientaxi";43,N1,LT10;30043_,33001_,52010_;3;30,33,52;9,170977756;48,76403091
2415;Metzgerhau;Metzgerhau;de:08111:2415;8111000;Stuttgart;Stuttgart;S;20;Bus;92;30092_;1;30;9,116584914;48,76527706
2416;Forsthaus I;Forsthaus I;de:08111:2416;8111000;Stuttgart;Stuttgart;S;20;Bus;91,92;30091_,30092_;2;30;9,110900563;48,7659841
2417;Umgelterweg;Umgelterweg;de:08111:2417;8111000;Stuttgart;Stuttgart;S;20;"Bürgerbus;Bus";91,BB2;30091_,410B2_;2;30,41;9,122926702;48,77202371
2418;Aspenwaldstraße;Aspenwaldstraße;de:08111:2418;8111000;Stuttgart;Stuttgart;S;20;"Bus;Bürgerbus";91,BB2;30091_,410B2_;2;30,41;9,125937445;48,77367505
2419;Händelstraße;Händelstraße;de:08111:2419;8111000;Stuttgart;Stuttgart;S;20;"Bürgerbus;Bus";91,BB3;30091_,410B3_;2;30,41;9,129043099;48,78040688
2420;Laihle;Laihle;de:08111:2420;8111000;Stuttgart;Stuttgart;S;20;"Bürgerbus;Bus";91,BB3;30091_,410B3_;2;30,41;9,130938944;48,78213127
2421;Botnang Freibad;Botnang Freibad;de:08111:2421;8111000;Stuttgart;Stuttgart;S;20;Bus;91;30091_;1;30;9,133182424;48,78660688
2422;Feuerbach Friedhof;Feuerbach Friedhof;de:08111:2422;8111000;Stuttgart;Stuttgart;S;20;Bus;91;30091_;1;30;9,154009171;48,80179588
2423;Heimberg;Heimberg;de:08111:2423;8111000;Stuttgart;Stuttgart;S;20;Bus;91;30091_;1;30;9,151917762;48,79893011
2424;Wildensteinstraße;Wildensteinstraße;de:08111:2424;8111000;Stuttgart;Stuttgart;S;20;Bus;91;30091_;1;30;9,155365534;48,80460865
2425;Forsthaus Parkplatz;Forsthaus Parkplatz;de:08111:2425;8111000;Stuttgart;Stuttgart;S;20;Bus;91;30091_;1;30;9,115216403;48,76760747
2427;Mähderklinge;Mähderklinge;de:08111:2427;8111000;Stuttgart;Stuttgart;S;20;Bus;91;30091_;1;30;9,147181052;48,79435918
2428;Alter Gutshof;Alter Gutshof;de:08111:2428;8111000;Stuttgart;Stuttgart;S;20;Bus;57;30057_;1;30;9,190607496;48,81816996
2429;Paul-Lincke-Straße;Paul-Lincke-Straße;de:08111:2429;8111000;Stuttgart;Stuttgart;S;20;"Bürgerbus;Bus";91,BB3;30091_,410B3_;2;30,41;9,131788289;48,78429746
2430;Kirchheimer Straße;Kirchheimer Straße;de:08111:2430;8111000;Stuttgart;Stuttgart;S;20;Bus;66;30066_;1;30;9,214230331;48,74422006
2431;Im Lauch;Im Lauch;de:08111:2431;8111000;Stuttgart;Stuttgart;S;20;Bus;66;30066_;1;30;9,217477634;48,74681277
2432;Bußbachstraße;Bußbachstraße;de:08111:2432;8111000;Stuttgart;Stuttgart;S;20;Bus;66;30066_;1;30;9,219970832;48,74791409
2433;In der Werre;In der Werre;de:08111:2433;8111000;Stuttgart;Stuttgart;S;20;Bus;66;30066_;1;30;9,219625853;48,7498751
2434;Baumgartenweg;Baumgartenweg;de:08111:2434;8111000;Stuttgart;Stuttgart;S;20;Bus;66;30066_;1;30;9,218150785;48,74839416
2435;Oberwiesenstraße 55;Oberwiesenstraße 55;de:08111:2435;8111000;Stuttgart;Stuttgart;S;20;Bus;66;30066_;1;30;9,215354484;48,74636715
2436;Fridinger Straße;Fridinger Straße;de:08111:2436;8111000;Stuttgart;Stuttgart;S;20;Bus;66;30066_;1;30;9,218460338;48,75078556
2437;Kühwasen;Kühwasen;de:08111:2437;8111000;Stuttgart;Stuttgart;S;20;Bus;66;30066_;1;30;9,215513864;48,75182525
2438;Treiberstraße;Treiberstraße;de:08111:2438;8111000;Stuttgart;Stuttgart;S;20;Bus;66;30066_;1;30;9,220922801;48,75103264
2439;Erdbeerweg;Erdbeerweg;de:08111:2439;8111000;Stuttgart;Stuttgart;S;20;Bus;66;30066_;1;30;9,217353688;48,75273901
2440;Im Chausseefeld;Im Chausseefeld;de:08111:2440;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";E,73,N8;30036a,30073_,33008_;3;30,33;9,198720189;48,71428508
2450;Im Himmerreich;Im Himmerreich;de:08111:2450;8111000;Stuttgart;Stuttgart;S;20;Bus;91;30091_;1;30;9,120037344;48,76985062
2451;Birkenkopf;Birkenkopf;de:08111:2451;8111000;Stuttgart;Stuttgart;S;10,2;Bus;92;30092_;1;30;9,136267187;48,76498559
2452;Nikolauspflege;Nikolauspflege;de:08111:2452;8111000;Stuttgart;Stuttgart;S;10;Bus;40,5;30040_,30050_;2;30;9,138169363;48,77900244
2453;Am Bismarckturm;Am Bismarckturm;de:08111:2453;8111000;Stuttgart;Stuttgart;S;10;"Bus;Nachtbus";43,50,N2;30043_,30050_,33002_;3;30,33;9,154795755;48,79202914
2454;Feuerbacher Weg;Feuerbacher Weg;de:08111:2454;8111000;Stuttgart;Stuttgart;S;10;"Bus;Nachtbus";43,50,N2;30043_,30050_,33002_;3;30,33;9,164012158;48,79695314
2455;Höhenfreibad;Höhenfreibad;de:08111:2455;8111000;Stuttgart;Stuttgart;S;10,2;Bus;43,57;30043_,30057_;2;30;9,176979713;48,80740097
2459;Asperger Straße;Asperger Straße;de:08111:2459;8111000;Stuttgart;Stuttgart;S;20,34;Bus;412,508;31412_,31508_,31508q;3;31;9,155487319;48,85260935
2460;Borkumstraße (Neuw.-siedl.);Borkumstraße (Neuw.-siedl.);de:08111:2460;8111000;Stuttgart;Stuttgart;S;20,34,36;Bus;52,612;30052_,31612_,31612q;3;30,31;9,143989632;48,83469376
2461;Nordsee-/Schwieberd. Straße;Nordsee-/Schwieberd. Straße;de:08111:2461;8111000;Stuttgart;Stuttgart;S;20,34,36;Bus;52;30052_;1;30;9,147455961;48,83689247
2463;Marconistraße;Marconistraße;de:08111:2463;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";52,99,502,503,N4;30052_,30099_,31502_,31503_,33004_;5;30,31,33;9,155930895;48,83316746
2464;Marconibrücke;Marconibrücke;de:08111:2464;8111000;Stuttgart;Stuttgart;S;20;Bus;99;30099_;1;30;9,158722712;48,83301076
2465;Schlotwiese;Schlotwiese;de:08111:2465;8111000;Stuttgart;Stuttgart;S;20;Bus;99;30099_;1;30;9,153058994;48,82941254
2467;Frankenstraße;Frankenstraße;de:08111:2467;8111000;Stuttgart;Stuttgart;S;20;Bus;52;30052_;1;30;9,172822576;48,82573364
2469;Yitzhak-Rabin-Straße;Yitzhak-Rabin-Straße;de:08111:2469;8111000;Stuttgart;Stuttgart;S;20;"Nachtbus;Bus";52,57,N5;30052_,30057_,33005_;3;30,33;9,188407467;48,81612334
2470;Burgholzhof;Burgholzhof;de:08111:2470;8111000;Stuttgart;Stuttgart;S;20;"Nachtbus;Bus";52,57,N5;30052_,30057_,33005_;3;30,33;9,191271875;48,81742249
2471;Schnarrenberg;Schnarrenberg;de:08111:2471;8111000;Stuttgart;Stuttgart;S;20;"Nachtbus;Bus";52,N4;30052_,33004_;2;30,33;9,197317145;48,82419247
2472;Im Raiser;Im Raiser;de:08111:2472;8111000;Stuttgart;Stuttgart;S;20;"Nachtbus;Bus";52,N4,N5;30052_,33004_,33005_;3;30,33;9,19142024;48,82774541
2473;Hallschlag;Hallschlag;de:08111:2473;8111000;Stuttgart;Stuttgart;S;20;"Bus;Stadtbahn;Nachtbus";U12,52,N4;20012_,30052_,33004_;3;20,30,33;9,20440188;48,81826316
2474;Rilke-Realschule;Rilke-Realschule;de:08111:2474;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";52,N5;30052_,33005_;2;30,33;9,196780715;48,82977761
2475;Robert-Bosch-Krankenhaus;Robert-Bosch-Krankenhaus;de:08111:2475;8111000;Stuttgart;Stuttgart;S;20;Bus;57;30057_;1;30;9,186551527;48,81502031
2476;Albert-Luthuli-Platz;Albert-Luthuli-Platz;de:08111:2476;8111000;Stuttgart;Stuttgart;S;20;Bus;57;30057_;1;30;9,187725943;48,81593562
2477;Hebsacker Straße;Hebsacker Straße;de:08111:2477;8111000;Stuttgart;Stuttgart;S;20;Bus;52;30052_;1;30;9,183343539;48,82022303
2478;Zuffenhäuser Heide;Zuffenhäuser Heide;de:08111:2478;8111000;Stuttgart;Stuttgart;S;20;Bus;52;30052_;1;30;9,185601545;48,82322284
2480;Aalstraße;Aalstraße;de:08111:2480;8111000;Stuttgart;Stuttgart;S;20;"Nachtbus;Bus";54,N5;30054_,33005_;2;30,33;9,221688713;48,84444365
2481;Forellenweg;Forellenweg;de:08111:2481;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";54,N5;30054_,33005_;2;30,33;9,215144366;48,84333205
2482;Steinbuttstraße;Steinbuttstraße;de:08111:2482;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";54,N5;30054_,33005_;2;30,33;9,218070211;48,84258018
2483;Marabustraße;Marabustraße;de:08111:2483;8111000;Stuttgart;Stuttgart;S;20;"Nachtbus;Bus";54,N5;30054_,33005_;2;30,33;9,233259292;48,83060862
2484;Neugereut;Neugereut;de:08111:2484;8111000;Stuttgart;Stuttgart;S;20;"Nachtbus;Stadtbahn;Bus";U2,U19,54,N5;20002_,20069_,30054_,33005_;4;20,30,33;9,236535615;48,83218457
2487;Edelweißweg;Edelweißweg;de:08111:2487;8111000;Stuttgart;Stuttgart;S;20;Bus;54,58;30054_,30058_;2;30;9,241474919;48,8141717
2488;Muckensturm;Muckensturm;de:08111:2488;8111000;Stuttgart;Stuttgart;S;20;"Nachtbus;Bus";54,N5;30054_,33005_;2;30,33;9,23653939;48,81855223
2490;Steinhaldenfeld;Steinhaldenfeld;de:08111:2490;8111000;Stuttgart;Stuttgart;S;20;"Stadtbahn;Bus;Nachtbus";U2,U19,54,N5;20002_,20069_,30054_,33005_;4;20,30,33;9,231668954;48,82836376
2491;Zuckerberg;Zuckerberg;de:08111:2491;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";54,N5;30054_,33005_;2;30,33;9,232079506;48,82584508
2492;Hauptfriedhof;Hauptfriedhof;de:08111:2492;8111000;Stuttgart;Stuttgart;S;20;"Stadtbahn;Nachtbus;Bus";U2,U19,54,N5;20002_,20069_,30054_,33005_;4;20,30,33;9,237181514;48,81900052
2493;Riethmüllerhaus;Riethmüllerhaus;de:08111:2493;8111000;Stuttgart;Stuttgart;S;20;Stadtbahn;U12;20012_;1;20;9,203852902;48,8138579
2494;Züricher Straße;Züricher Straße;de:08111:2494;8111000;Stuttgart;Stuttgart;S;20;Stadtbahn;U12;20012_;1;20;9,200081397;48,81046543
2496;Friedrich-List-Straße;Fellbach Friedrich-List-Str.;de:08119:2496;8119020;Fellbach;Fellbach;WN;20,32;Bus;67;30067_;1;30;9,280698971;48,81843495
2497;Rems-Murr-Center;Fellbach Rems-Murr-Center;de:08119:2497;8119020;Fellbach;Fellbach;WN;20,32;Bus;67,207;30067_,31207_;2;30,31;9,283182282;48,81690916
2498;Zeppelinschule;Fellbach Zeppelinschule;de:08119:2498;8119020;Fellbach;Fellbach;WN;20,32;Bus;67,207;30067_,31207_;2;30,31;9,282020756;48,81375571
2499;Kleinfeldfriedhof;Fellbach Kleinfeldfriedhof;de:08119:2499;8119020;Fellbach;Fellbach;WN;20,32;Bus;67;30067_;1;30;9,282431806;48,80937543
2500;Drosselweg;Fellbach Drosselweg;de:08119:2500;8119020;Fellbach;Fellbach;WN;20,32;Bus;67;30067_;1;30;9,283199064;48,80540793
2501;Pauluskirche;Fellbach Pauluskirche;de:08119:2501;8119020;Fellbach;Fellbach;WN;20,32;"Bus;Nachtbus";60,N6;30060_,33006_;2;30,33;9,273711523;48,81559223
2502;Kappelbergstraße;Fellbach Kappelbergstraße;de:08119:2502;8119020;Fellbach;Fellbach;WN;20,32;"Bus;Nachtbus";60,67,207,212,N6;30060_,30067_,31207_,31212_,33006_;5;30,31,33;9,279345384;48,80521952
2503;Untertürkheimer Straße;Fellb. Untertürkheimer Straße;de:08119:2503;8119020;Fellbach;Fellbach;WN;20,32;"Nachtbus;Bus";60,N6;30060_,33006_;2;30,33;9,274676788;48,80288376
2504;Alte Kelter;Fellbach Alte Kelter;de:08119:2504;8119020;Fellbach;Fellbach;WN;20,32;"Bus;Nachtbus";60,207,N6;30060_,31207_,33006_;3;30,31,33;9,271905425;48,8014156
2505;Steigstraße;Fellbach Steigstraße;de:08119:2505;8119020;Fellbach;Fellbach;WN;20,32;"Nachtbus;Bus";60,N6;30060_,33006_;2;30,33;9,264189111;48,79661368
2506;Luginsland;Luginsland;de:08111:2506;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";60,N6;30060_,33006_;2;30,33;9,26080449;48,79225113
2507;Im Hag;Im Hag;de:08111:2507;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";60,N6;30060_,33006_;2;30,33;9,255238503;48,78699409
2508;Alte Krone;Alte Krone;de:08111:2508;8111000;Stuttgart;Stuttgart;S;20;Bus;60,61;30060_,30061_;2;30;9,252763444;48,77922116
2509;Untertürkheim Kelterplatz;Untertürkheim Kelterplatz;de:08111:2509;8111000;Stuttgart;Stuttgart;S;20;"Nachtbus;Bus;Ruftaxi";60,61,N6,RT6;30060_,30061_,33006_,51006_;4;30,33,51;9,254963691;48,78111369
2510;Rotenberg;Rotenberg;de:08111:2510;8111000;Stuttgart;Stuttgart;S;20;"Bus;Ruftaxi";61,RT6;30061_,51006_;2;30,51;9,270650883;48,78333493
2511;Aspen;Aspen;de:08111:2511;8111000;Stuttgart;Stuttgart;S;20;Bus;61;30061_;1;30;9,267608768;48,78701093
2512;Untertürkheim Alter Friedhof;Untertürkheim Alter Friedhof;de:08111:2512;8111000;Stuttgart;Stuttgart;S;20;Bus;60,61;30060_,30061_;2;30;9,254777575;48,78197737
2513;Untertürkheim Friedhof;Untertürkheim Friedhof;de:08111:2513;8111000;Stuttgart;Stuttgart;S;20;Bus;61;30061_;1;30;9,25940476;48,78475466
2515;Gartenstraße;Fellbach Gartenstraße;de:08119:2515;8119020;Fellbach;Fellbach;WN;20,32;Bus;67;30067_;1;30;9,28074824;48,80290507
2516;August-Brändle-Straße;Fellbach August-Brändle-Straße;de:08119:2516;8119020;Fellbach;Fellbach;WN;20,32;Bus;60,207,212;30060_,31207_,31212_;3;30,31;9,279925197;48,8091028
2517;Silcherweg;Fellbach Silcherweg;de:08119:2517;8119020;Fellbach;Fellbach;WN;20,32;Bus;67,207;30067_,31207_;2;30,31;9,280364976;48,8098391
2519;Haus am Weinberg;Haus am Weinberg;de:08111:2519;8111000;Stuttgart;Stuttgart;S;20,31;"Nachtbus;Bus";61,N7;30061_,33007_;2;30,33;9,262893277;48,77008916
2520;Bächlenweg;Bächlenweg;de:08111:2520;8111000;Stuttgart;Stuttgart;S;20,31;Bus;62;30062_;1;30;9,246777987;48,75734667
2521;Dürrbachstraße;Dürrbachstraße;de:08111:2521;8111000;Stuttgart;Stuttgart;S;20;Bus;62;30062_;1;30;9,237099717;48,7584731
2522;Rohracker Kelter;Rohracker Kelter;de:08111:2522;8111000;Stuttgart;Stuttgart;S;20;Bus;62;30062_;1;30;9,231638326;48,75685661
2523;Tiefenbachschule;Tiefenbachschule;de:08111:2523;8111000;Stuttgart;Stuttgart;S;20;Bus;62;30062_;1;30;9,221950472;48,75586858
2524;Rohracker;Rohracker;de:08111:2524;8111000;Stuttgart;Stuttgart;S;20;"Bus;Ruftaxi";62,RT7;30062_,51007_;2;30,51;9,217289007;48,75665083
2525;Luikenweg;Luikenweg;de:08111:2525;8111000;Stuttgart;Stuttgart;S;20;Bus;62;30062_;1;30;9,226412333;48,75609368
2526;Schildfarnweg;Schildfarnweg;de:08111:2526;8111000;Stuttgart;Stuttgart;S;20,3;"Nachtbus;Bus";65,N7;30065_,33007_;2;30,33;9,24180118;48,75189885
2527;Mönchweg;Mönchweg;de:08111:2527;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";60,61,N6;30060_,30061_,33006_;3;30,33;9,255125505;48,77814585
2528;Sonnenbühl;Sonnenbühl;de:08111:2528;8111000;Stuttgart;Stuttgart;S;20;Bus;61;30061_;1;30;9,273078948;48,78692613
2530;Uhlbach;Uhlbach;de:08111:2530;8111000;Stuttgart;Stuttgart;S;20;"Nachtbus;Bus";62,65,N7;30062_,30065_,33007_;3;30,33;9,278662206;48,77533955
2531;Terlanerstraße;Terlanerstraße;de:08111:2531;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";62,65,N7;30062_,30065_,33007_;3;30,33;9,277428699;48,77370592
2532;Asang;Asang;de:08111:2532;8111000;Stuttgart;Stuttgart;S;20,31;"Nachtbus;Bus";62,65,N7;30062_,30065_,33007_;3;30,33;9,274093531;48,77085434
2533;Im Mäder;Im Mäder;de:08111:2533;8111000;Stuttgart;Stuttgart;S;20,31;"Nachtbus;Bus";62,65,N7;30062_,30065_,33007_;3;30,33;9,271187495;48,76678767
2534;Otto-Hirsch-Brücken;Otto-Hirsch-Brücken;de:08111:2534;8111000;Stuttgart;Stuttgart;S;20,31;"Bus;Nachtbus";62,65,103,N7;30062_,30065_,31103_,33007_;4;30,31,33;9,260797467;48,76207271
2535;Ährenweg;Ährenweg;de:08111:2535;8111000;Stuttgart;Stuttgart;S;20,31;"Nachtbus;Bus;Ruftaxi";62,65,N7,RT7;30062_,30065_,33007_,51007_;4;30,33,51;9,25240977;48,75757724
2536;Lederberg;Lederberg;de:08111:2536;8111000;Stuttgart;Stuttgart;S;20,3;"Bus;Nachtbus";65,N7;30065_,33007_;2;30,33;9,242804153;48,75401895
2537;Glaunerweg;Glaunerweg;de:08111:2537;8111000;Stuttgart;Stuttgart;S;20,3;"Bus;Nachtbus";65,N7;30065_,33007_;2;30,33;9,240565226;48,74938357
2538;Heumaden Rose;Heumaden Rose;de:08111:2538;8111000;Stuttgart;Stuttgart;S;20,3;"Bus;Nachtbus";65,N7;30065_,33007_;2;30,33;9,237586569;48,7463773
2539;Heumaden Schule;Heumaden Schule;de:08111:2539;8111000;Stuttgart;Stuttgart;S;20,3;"Nachtbus;Bus";65,N7;30065_,33007_;2;30,33;9,231916058;48,74630795
2540;Frauenkopf;Frauenkopf;de:08111:2540;8111000;Stuttgart;Stuttgart;S;20;"Linientaxi;Bus";64,LT64;30064_,52064_;2;30,52;9,225863926;48,76116648
2541;Eselweg;Eselweg;de:08111:2541;8111000;Stuttgart;Stuttgart;S;20;"Bus;Linientaxi";64,LT64;30064_,52064_;2;30,52;9,219553951;48,76143049
2542;Filderblickweg;Filderblickweg;de:08111:2542;8111000;Stuttgart;Stuttgart;S;20;"Bus;Linientaxi";64,LT64;30064_,52064_;2;30,52;9,214901497;48,76126843
2543;Obertürkh. Bf (Göppinger Str.);Obertürkh. Bf (Göppinger Str.);de:08111:2543;8111000;Stuttgart;Stuttgart;S;20,31;"Nachtbus;Bus";61,62,65,N7;30061_,30062_,30065_,33007_;4;30,33;9,268376181;48,76254086
2545;Birkacher Straße;Birkacher Straße;de:08111:2545;8111000;Stuttgart;Stuttgart;S;20;Bus;65;30065_;1;30;9,211533328;48,7269236
2546;Augustinum;Augustinum;de:08111:2546;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";65,N7;30065_,33007_;2;30,33;9,214411923;48,73897713
2547;Steinäcker;Steinäcker;de:08111:2547;8111000;Stuttgart;Stuttgart;S;20;Bus;65;30065_;1;30;9,213130389;48,73493292
2548;Riedenberg;Riedenberg;de:08111:2548;8111000;Stuttgart;Stuttgart;S;20;Bus;65;30065_;1;30;9,21026831;48,73320265
2553;Fraubronnstraße;Fraubronnstraße;de:08111:2553;8111000;Stuttgart;Stuttgart;S;20,39;"Bus;Nachtbus";E,70,73,74,76,N8;30036a,30070_,30073_,30074_,30075a,30076_,33008_;7;30,33;9,205605661;48,70330213
2554;Windhalmweg;Windhalmweg;de:08111:2554;8111000;Stuttgart;Stuttgart;S;20,39;"Bus;Nachtbus";E,70,73,74,76,N8;30036a,30070_,30073_,30074_,30075a,30076_,33008_;7;30,33;9,204833564;48,70720625
2555;Universität Hohenheim;Universität Hohenheim;de:08111:2555;8111000;Stuttgart;Stuttgart;S;20;Bus;65,70,74,76;30065_,30070_,30074_,30076_;4;30;9,209418377;48,71191005
2556;Fruwirthstraße;Fruwirthstraße;de:08111:2556;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";E,65,70,74,76,N8;30036a,30065_,30070_,30074_,30076_,33008_;6;30,33;9,206071597;48,71423616
2557;Birkach Friedhof;Birkach Friedhof;de:08111:2557;8111000;Stuttgart;Stuttgart;S;20;"Nachtbus;Bus";E,65,70,74,76,N8;30036a,30065_,30070_,30074_,30076_,33008_;6;30,33;9,208022029;48,71926843
2558;Birkheckenstraße;Birkheckenstraße;de:08111:2558;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";E,65,70,74,76,N8;30036a,30065_,30070_,30074_,30076_,33008_;6;30,33;9,207644432;48,72327076
2559;Birkach West;Birkach West;de:08111:2559;8111000;Stuttgart;Stuttgart;S;20;Bus;65,70,71;30065_,30070_,30071_;3;30;9,202436288;48,72598678
2560;Lerchenwiesen;Lerchenwiesen;de:08111:2560;8111000;Stuttgart;Stuttgart;S;20;Bus;65,70,71;30065_,30070_,30071_;3;30;9,204957181;48,727547
2561;Rotwiesenstraße;Rotwiesenstraße;de:08111:2561;8111000;Stuttgart;Stuttgart;S;20;Bus;65,70,71;30065_,30070_,30071_;3;30;9,208817907;48,72765695
2562;Grünlingweg;Grünlingweg;de:08111:2562;8111000;Stuttgart;Stuttgart;S;20;Bus;70;30070_;1;30;9,207492961;48,73267714
2563;Kolpingsiedlung;Kolpingsiedlung;de:08111:2563;8111000;Stuttgart;Stuttgart;S;20;Bus;70;30070_;1;30;9,199914158;48,74458757
2564;Fernsehturm;Fernsehturm;de:08111:2564;8111000;Stuttgart;Stuttgart;S;10,2;Bus;70;30070_;1;30;9,188359639;48,75627026
2565;Königsträßle;Königsträßle;de:08111:2565;8111000;Stuttgart;Stuttgart;S;20;"Linientaxi;Bus;Nachtbus";70,71,73,N9,RT70;30070_,30071_,30073_,33009_,51070_;5;30,33,51;9,181304234;48,75336807
2566;Leinfeldener Straße;Leinfeldener Straße;de:08111:2566;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";70,71,73,N8;30070_,30071_,30073_,33008_;4;30,33;9,1697964;48,74452813
2567;Wurmlinger Straße;Wurmlinger Straße;de:08111:2567;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";70,71,73,76,N9,N10;30070_,30071_,30073_,30076_,33009_,33010_;6;30,33;9,169624983;48,74611105
2568;Zur Anhöhe;Zur Anhöhe;de:08111:2568;8111000;Stuttgart;Stuttgart;S;20;"Bus;Nachtbus";70,71,N8;30070_,30071_,33008_;3;30,33;9,176485772;48,73667664
